type,modified,license,rightsholder,accessrights,bibliographiccitation,references,institutionid,collectionid,datasetid,institutioncode,collectioncode,datasetname,basisofrecord,informationwithheld,datageneralizations,dynamicproperties,occurrenceid,catalognumber,recordnumber,recordedby,individualcount,sex,lifestage,reproductivecondition,behavior,establishmentmeans,occurrencestatus,preparations,disposition,associatedmedia,associatedreferences,associatedsequences,associatedtaxa,othercatalognumbers,occurrenceremarks,organismid,organismname,organismscope,associatedoccurrences,associatedorganisms,previousidentifications,organismremarks,materialsampleid,eventid,fieldnumber,eventdate,eventtime,startdayofyear,enddayofyear,year,month,day,verbatimeventdate,habitat,samplingprotocol,samplingeffort,fieldnotes,eventremarks,locationid,highergeographyid,highergeography,continent,waterbody,islandgroup,island,country,countrycode,stateprovince,county,municipality,locality,verbatimlocality,minimumelevationinmeters,maximumelevationinmeters,verbatimelevation,minimumdepthinmeters,maximumdepthinmeters,verbatimdepth,minimumdistanceabovesurfaceinmeters,maximumdistanceabovesurfaceinmeters,locationaccordingto,locationremarks,decimallatitude,decimallongitude,geodeticdatum,coordinateuncertaintyinmeters,coordinateprecision,verbatimcoordinates,verbatimlatitude,verbatimlongitude,verbatimcoordinatesystem,verbatimsrs,footprintwkt,footprintsrs,georeferencedby,georeferenceddate,georeferenceprotocol,georeferencesources,georeferenceverificationstatus,georeferenceremarks,geologicalcontextid,earliesteonorlowesteonothem,latesteonorhighesteonothem,earliesteraorlowesterathem,latesteraorhighesterathem,earliestperiodorlowestsystem,latestperiodorhighestsystem,earliestepochorlowestseries,latestepochorhighestseries,earliestageorloweststage,latestageorhigheststage,lowestbiostratigraphiczone,highestbiostratigraphiczone,lithostratigraphicterms,group,formation,member,bed,identificationid,identificationqualifier,typestatus,identifiedby,dateidentified,identificationreferences,identificationverificationstatus,identificationremarks,scientificnameid,namepublishedinid,scientificname,acceptednameusage,originalnameusage,namepublishedin,namepublishedinyear,higherclassification,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,taxonrank,verbatimtaxonrank,scientificnameauthorship,vernacularname,nomenclaturalcode,taxonomicstatus,taxonremarks,lengthinmm,lengthtype,lengthunitsinferred,massing,massunitsinferred,underivedlifestage,underivedsex,dataset_url,dataset_citation,gbifdatasetid,gbifpublisherid,dataset_contact_email,dataset_contact,dataset_pubdate,lastindexed,migrator_version,hasmedia,hastissue,wascaptive,isfossil,isarch,vntype,haslength
PhysicalObject,06:45.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:238123?seid=4111823. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:238123,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,sex=female ; total length=305 mm; tail length=146 mm; hind foot with claw=37 mm; ear from notch=24 mm; weight=95.6 g; age class=adult,http://arctos.database.museum/guid/MVZ:Mamm:238123?seid=4111823,MVZ:Mamm:238123,2585,Collector(s): Kevin C. Rowe,1,female,adult,,,,,"whole organism (formalin-fixed, 70% ethanol)",,,,,,collector number=2585,,http://arctos.database.museum/guid/MVZ:Mamm:238123,,,,,<i>Bunomys penitus</i> (accepted ID) identified by Kevin C. Rowe on 2016-08-10; method: expert,,,,,8/10/16,,223,223,2016,8,10,10-Aug-16,,,,,,,,"Asia, Indonesia, South Sulawesi, Luwu Regency, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,Luwu Regency,,"Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District","Luwu Regency, Latimojong District, Ulusalu, Gamaru Village, Mount Latimojong, Trapline 01",2322,2322,,,,,,,Kevin C. Rowe,Centroid extent not listed.,-3.43051,120.08895,World Geodetic System 1984,,,-0.044219197,,,decimal degrees,,,,Kevin C. Rowe,11/1/16,MaNIS georeferencing guidelines,Garmin GPSmap 62sc,unverified,,,,,,,,,,,,,,,,,,,,,A,,Kevin C. Rowe,8/10/16,,expert,,,,Bunomys penitus,,,,,Animalia; Chordata; Mammalia; Rodentia; Muridae;,Animalia,Chordata,Mammalia,Rodentia,Muridae,Bunomys,,penitus,,species,,,,ICZN,,,305,total length,0,95.6,0,adult,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,2/26/09,CC0,,http://vertnet.org/resources/norms.html,Natural History Museum. Natural History Museum (London) Collection Specimens. Record ID: 5bedf362-7527-4550-9837-21aa94dfeddc. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10),http://portal.vertnet.org/o/nhmuk/zoo?id=5bedf362-7527-4550-9837-21aa94dfeddc,http://biocol.org/urn:lsid:biocol.org:col:34665,,,NHMUK,ZOO,,FossilSpecimen,,,"{""kindofobject"": ""skeleton"", ""recordtype"": ""Mammal Group Part"", ""parttype"": ""Skeleton"", ""created"": ""2007-05-28"", ""donorname"": ""Zoological Society of London"", ""relationshipofresource"": ""Parts"", ""centroid"": false, ""subdepartment"": ""Mammalia"", ""registrationcode"": ""MA"", ""dqi"": ""Minor errors"", ""relatedresourceid"": ""2dac9244-55db-44fa-9f82-786bf55d8f54;5bedf362-7527-4550-9837-21aa94dfeddc;4a084719-5bc9-48e8-b2b7-21b1733ed4ed""}",5bedf362-7527-4550-9837-21aa94dfeddc,1866.8.6.5,,,,female,juvenile,,,,present,,,,,,,NHMUK:ecatalogue:4072691,,,,,,,,,,,,,,,,,,,,,,,,,,,| Sulawesi |  |  |  |  |  |,Asia,,,,Indonesia,ID,,,,,Sulawesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holotype,,,,,,,,Macaca nigra maurus,,,,,Animalia | Chordata | Mammalia | Primates |  | Macaca |,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,,nigra,maurus,subspecies,,,,ICZN,,,7527,total length,1,9,1,juvenile,female,,Natural History Museum. Natural History Museum (London) Collection Specimens. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10),7e380070-f762-11e1-a439-00145eb45e9a,19456090-b49a-11d8-abeb-b8a03c50a862,data@nhm.ac.uk,"The Natural History Museum, London",10/10/15,8/11/16,9/20/15,0,0,0,1,,specimen,1
PhysicalObject,2/26/09,CC0,,http://vertnet.org/resources/norms.html,Natural History Museum. Natural History Museum (London) Collection Specimens. Record ID: 2dac9244-55db-44fa-9f82-786bf55d8f54. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10),http://portal.vertnet.org/o/nhmuk/zoo?id=2dac9244-55db-44fa-9f82-786bf55d8f54,http://biocol.org/urn:lsid:biocol.org:col:34665,,,NHMUK,ZOO,,FossilSpecimen,,,"{""kindofobject"": ""skin"", ""recordtype"": ""Mammal Group Part"", ""created"": ""2007-05-28"", ""donorname"": ""Zoological Society of London"", ""relationshipofresource"": ""Parts"", ""centroid"": false, ""subdepartment"": ""Mammalia"", ""registrationcode"": ""MA"", ""dqi"": ""Minor errors"", ""relatedresourceid"": ""2dac9244-55db-44fa-9f82-786bf55d8f54;5bedf362-7527-4550-9837-21aa94dfeddc;4a084719-5bc9-48e8-b2b7-21b1733ed4ed""}",2dac9244-55db-44fa-9f82-786bf55d8f54,1866.8.6.5,,,,female,juvenile,,,,present,,,,,,,NHMUK:ecatalogue:4072689,,,,,,,,,,,,,,,,,,,,,,,,,,,| Sulawesi |  |  |  |  |  |,Asia,,,,Indonesia,ID,,,,,Sulawesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holotype,,,,,,,,Macaca nigra maurus,,,,,Animalia | Chordata | Mammalia | Primates |  | Macaca |,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,,nigra,maurus,subspecies,,,,ICZN,,,7527,total length,1,9,1,juvenile,female,,Natural History Museum. Natural History Museum (London) Collection Specimens. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10),7e380070-f762-11e1-a439-00145eb45e9a,19456090-b49a-11d8-abeb-b8a03c50a862,data@nhm.ac.uk,"The Natural History Museum, London",10/10/15,8/11/16,9/20/15,0,0,0,1,,specimen,1
PhysicalObject,2/26/09,CC0,,http://vertnet.org/resources/norms.html,Natural History Museum. Natural History Museum (London) Collection Specimens. Record ID: 4a084719-5bc9-48e8-b2b7-21b1733ed4ed. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10),http://portal.vertnet.org/o/nhmuk/zoo?id=4a084719-5bc9-48e8-b2b7-21b1733ed4ed,http://biocol.org/urn:lsid:biocol.org:col:34665,,,NHMUK,ZOO,,FossilSpecimen,,,"{""kindofobject"": ""skull"", ""recordtype"": ""Mammal Group Part"", ""parttype"": ""Skull"", ""created"": ""2007-05-28"", ""donorname"": ""Zoological Society of London"", ""relationshipofresource"": ""Parts"", ""centroid"": false, ""subdepartment"": ""Mammalia"", ""registrationcode"": ""MA"", ""dqi"": ""Minor errors"", ""relatedresourceid"": ""2dac9244-55db-44fa-9f82-786bf55d8f54;5bedf362-7527-4550-9837-21aa94dfeddc;4a084719-5bc9-48e8-b2b7-21b1733ed4ed""}",4a084719-5bc9-48e8-b2b7-21b1733ed4ed,1866.8.6.5,,,,female,juvenile,,,,present,,,,,,,NHMUK:ecatalogue:4072690,,,,,,,,,,,,,,,,,,,,,,,,,,,| Sulawesi |  |  |  |  |  |,Asia,,,,Indonesia,ID,,,,,Sulawesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holotype,,,,,,,,Macaca nigra maurus,,,,,Animalia | Chordata | Mammalia | Primates |  | Macaca |,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,,nigra,maurus,subspecies,,,,ICZN,,,7527,total length,1,9,1,juvenile,female,,Natural History Museum. Natural History Museum (London) Collection Specimens. Source: http://data.nhm.ac.uk/resources/vertnet.zip (source published on 2015-10-10),7e380070-f762-11e1-a439-00145eb45e9a,19456090-b49a-11d8-abeb-b8a03c50a862,data@nhm.ac.uk,"The Natural History Museum, London",10/10/15,8/11/16,9/20/15,0,0,0,1,,specimen,1
PhysicalObject,04:52.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237567?seid=4043683. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237567,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,total length=168 mm; tail length=94 mm; hind foot with claw=20 mm; ear from notch=10 mm; weight=7.6 g; sex=female ; age=adult,http://arctos.database.museum/guid/MVZ:Mamm:237567?seid=4043683,MVZ:Mamm:237567,817,Collector(s): Heru Handika,1,female,adult,,,,,"skull; whole organism (formalin-fixed, 70% ethanol)",,,,,,collector number=817,,http://arctos.database.museum/guid/MVZ:Mamm:237567,,,,,<i>Crocidura</i> (accepted ID) identified by Heru Handika on 2016-08-12; method: expert Remark: species 6,,,,,8/12/16,,225,225,2016,8,12,12-Aug-16,Upper Montane Forest,,,,,,,"Asia, Indonesia, South Sulawesi, Luwu Regency, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,Luwu Regency,,"Gamaru Line 3, Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District","Gamaru Line 3, Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District, Luwu Regency, Sulawesi Selatan, Sulawesi, Indonesia, 2518 el.",2518,2518,,,,,,,Heru Handika,SITE ID=Summit. Centroid extent not listed.,-3.43103,120.09457,not recorded,,,,,,,,,,Heru Handika,8/12/16,MaNIS georeferencing guidelines,Garmin GPSmap 62sc,accepted,,,,,,,,,,,,,,,,,,,,,A,,Heru Handika,8/12/16,,expert,species 6,,,Crocidura,,,,,Animalia; Chordata; Mammalia; Soricomorpha; Soricidae;,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,,,,genus,,,,ICZN,,,168,total length,0,7.6,0,,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,56:59.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237612?seid=4043608. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237612,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,total length=166 mm; tail length=93 mm; hind foot with claw=16 mm; ear from notch=9 mm; weight=7.7 g; sex=male ; age=adult,http://arctos.database.museum/guid/MVZ:Mamm:237612?seid=4043608,MVZ:Mamm:237612,2548,Collector(s): Kevin C. Rowe,1,male,adult,,,,,"skull; whole organism (formalin-fixed, 70% ethanol)",,,,,,collector number=2548,,http://arctos.database.museum/guid/MVZ:Mamm:237612,,,,,<i>Crocidura</i> (accepted ID) identified by Kevin C. Rowe on 2016-08-07; method: expert Remark: hairy tail,,,,,8/7/16,,220,220,2016,8,7,7-Aug-16,Lower Montane Forest,,,,,,,"Asia, Indonesia, South Sulawesi, Luwu Regency, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,Luwu Regency,,"Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District","Trapline 01, Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District, Luwu Regency, South Sulawesi, Sulawesi, Indonesia, 1770-2260 el.",1770,2260,,,,,,,Kevin C. Rowe,Elevation determined from Google Earth DEM.,-3.420665,120.094371,not recorded,800,,,,,,,,,Kevin C. Rowe,8/7/16,MaNIS georeferencing guidelines,Garmin GPSmap 62s,accepted,,,,,,,,,,,,,,,,,,,,,A,,Kevin C. Rowe,8/7/16,,expert,hairy tail,,,Crocidura,,,,,Animalia; Chordata; Mammalia; Soricomorpha; Soricidae;,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,,,,genus,,,,ICZN,,,166,total length,0,7.7,0,,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,49:07.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237614?seid=4043693. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237614,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,total length=162 mm; tail length=86 mm; hind foot with claw=17 mm; ear from notch=9 mm; weight=5.8 g; sex=not recorded ; age=adult,http://arctos.database.museum/guid/MVZ:Mamm:237614?seid=4043693,MVZ:Mamm:237614,2637,Collector(s): Kevin C. Rowe,1,undetermined,adult,,,,,"skull; whole organism (formalin-fixed, 70% ethanol)",,,,,,collector number=2637,,http://arctos.database.museum/guid/MVZ:Mamm:237614,,,,,<i>Crocidura</i> (accepted ID) identified by Kevin C. Rowe on 2016-08-13; method: expert Remark: species not levicula,,,,,8/13/16,,226,226,2016,8,13,13-Aug-16,Upper Montane Forest,,,,,,,"Asia, Indonesia, South Sulawesi, Luwu Regency, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,Luwu Regency,,"Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District","Trapline 02, Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District, Luwu Regency, South Sulawesi, Sulawesi, Indonesia, 2260-2500 el.",2260,2500,,,,,,,Kevin C. Rowe,SITE ID=Gamaru02. Elevation determined from Google Earth DEM.,-3.427516,120.092375,World Geodetic System 1984,250,,-0.028540663,,,decimal degrees,,,,Kevin C. Rowe,8/13/16,MaNIS georeferencing guidelines,Garmin GPSmap 62s,accepted,,,,,,,,,,,,,,,,,,,,,A,,Kevin C. Rowe,8/13/16,,expert,species not levicula,,,Crocidura,,,,,Animalia; Chordata; Mammalia; Soricomorpha; Soricidae;,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,,,,genus,,,,ICZN,,,162,total length,0,5.8,0,,not recorded,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,57:05.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237621?seid=4043616. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237621,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,total length=147 mm; tail length=67 mm; hind foot with claw=14 mm; ear from notch=9 mm; weight=9.6 g; sex=male ; age=adult,http://arctos.database.museum/guid/MVZ:Mamm:237621?seid=4043616,MVZ:Mamm:237621,764,Collector(s): Heru Handika,1,male,adult,,,,,"skull; tissue (95% ethanol); whole organism (formalin-fixed, 70% ethanol); tissue (95% ethanol) sample",,,,,,collector number=764,,http://arctos.database.museum/guid/MVZ:Mamm:237621,,,,,<i>Crocidura</i> (accepted ID) identified by Heru Handika on 2016-08-07; method: expert,,,,,8/7/16,,220,220,2016,8,7,7-Aug-16,Lower Montane Forest,,,,,,,"Asia, Indonesia, South Sulawesi, Luwu Regency, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,Luwu Regency,,"Pos 2, Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District","Pos 2, Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District, Luwu Regency, Sulawesi Selatan, Sulawesi, Indonesia",1697,1697,,,,,,,Heru Handika,SITE ID= Gamaru Pos 2. Centroid extent not listed.,-3.415,120.09871,not recorded,,,,,,,,,,Heru Handika,8/7/16,MaNIS georeferencing guidelines,Garmin GPSmap 62sc,accepted,,,,,,,,,,,,,,,,,,,,,A,,Heru Handika,8/7/16,,expert,,,,Crocidura,,,,,Animalia; Chordata; Mammalia; Soricomorpha; Soricidae;,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,,,,genus,,,,ICZN,,,147,total length,0,9.6,0,,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,1,0,0,0,specimen,1
PhysicalObject,49:42.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237623?seid=4043617. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237623,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,total length=126 mm; tail length=53 mm; hind foot with claw=14 mm; ear from notch=8 mm; weight=6.2 g; sex=female ; age=adult,http://arctos.database.museum/guid/MVZ:Mamm:237623?seid=4043617,MVZ:Mamm:237623,2583,Collector(s): Kevin C. Rowe,1,female,adult,,,,,"skull; whole organism (formalin-fixed, 70% ethanol)",,,,,,collector number=2583,,http://arctos.database.museum/guid/MVZ:Mamm:237623,,,,,<i>Crocidura</i> (accepted ID) identified by Kevin C. Rowe on 2016-08-10; method: expert Remark: species dark,,,,,8/10/16,,223,223,2016,8,10,10-Aug-16,Lower Montane Forest,,,,,,,"Asia, Indonesia, South Sulawesi, Luwu Regency, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,Luwu Regency,,"Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District","Trapline 01, Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District, Luwu Regency, South Sulawesi, Sulawesi, Indonesia, 1770-2260 el.",1770,2260,,,,,,,Kevin C. Rowe,Elevation determined from Google Earth DEM.,-3.420665,120.094371,not recorded,800,,,,,,,,,Kevin C. Rowe,8/1/16,MaNIS georeferencing guidelines,Garmin GPSmap 62s,accepted,,,,,,,,,,,,,,,,,,,,,A,,Kevin C. Rowe,8/10/16,,expert,species dark,,,Crocidura,,,,,Animalia; Chordata; Mammalia; Soricomorpha; Soricidae;,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,,,,genus,,,,ICZN,,,126,total length,0,6.2,0,,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,49:43.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237626?seid=4043620. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237626,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,total length=160 mm; tail length=81 mm; hind foot with claw=17 mm; ear from notch=10 mm; weight=8.5 g; sex=female ; age=adult,http://arctos.database.museum/guid/MVZ:Mamm:237626?seid=4043620,MVZ:Mamm:237626,2977,Collector(s): Kevin C. Rowe,1,female,adult,,,,,"skull; skin, study",,,,,,collector number=2977,,http://arctos.database.museum/guid/MVZ:Mamm:237626,,,,,<i>Crocidura</i> (accepted ID) identified by Heru Handika on 2016-10-31; method: expert Remark: hairy tail,,,,,10/31/16,,305,305,2016,10,31,31-Oct-16,Upper Montane Forest,,,,,,,"Asia, Indonesia, South Sulawesi, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,,,"Mount Bawakaraeng, Gunung Perak Village, Sinjai Barat District, Sinjai Regency","Trapline 2460 m, Mount Bawakaraeng, Gunung Perak Village, Sinjai Barat District, Sinjai Regency, South Sulawesi, Sulawesi, Indonesia, 2390-2550 el.",2390,2550,,,,,,,Kevin C. Rowe,SITE ID= Bawakaraeng 03. Elevation determined from Google Earth DEM.,-5.308463,119.948661,not recorded,320,,,,,,,,,Kevin C. Rowe,10/31/16,MaNIS georeferencing guidelines,Garmin GPSmap 62s,accepted,,,,,,,,,,,,,,,,,,,,,A,,Heru Handika,10/31/16,,expert,hairy tail,,,Crocidura,,,,,Animalia; Chordata; Mammalia; Soricomorpha; Soricidae;,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,,,,genus,,,,ICZN,,,160,total length,0,8.5,0,,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,56:59.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237628?seid=4043622. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237628,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,total length=141 mm; tail length=66 mm; hind foot with claw=15 mm; ear from notch=7 mm; weight=6.6 g; sex=male ; age=adult,http://arctos.database.museum/guid/MVZ:Mamm:237628?seid=4043622,MVZ:Mamm:237628,727,Collector(s): Heru Handika,1,male,adult,,,,,"whole organism (formalin-fixed, 70% ethanol); tissue (95% ethanol)",,,,,,collector number=727,,http://arctos.database.museum/guid/MVZ:Mamm:237628,,,,,<i>Crocidura</i> (accepted ID) identified by Heru Handika on 2016-08-05; method: expert Remark: species 2,,,,,8/5/16,,218,218,2016,8,5,5-Aug-16,Lower Montane Forest,,,,,,,"Asia, Indonesia, South Sulawesi, Luwu Regency, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,Luwu Regency,,"Pos 2, Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District","Pos 2, Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District, Luwu Regency, Sulawesi Selatan, Sulawesi, Indonesia",1697,1697,,,,,,,Heru Handika,SITE ID= Gamaru Pos 2. Centroid extent not listed.,-3.415,120.09871,not recorded,,,,,,,,,,Heru Handika,8/5/16,MaNIS georeferencing guidelines,Garmin GPSmap 62sc,accepted,,,,,,,,,,,,,,,,,,,,,A,,Heru Handika,8/5/16,,expert,species 2,,,Crocidura,,,,,Animalia; Chordata; Mammalia; Soricomorpha; Soricidae;,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,,,,genus,,,,ICZN,,,141,total length,0,6.6,0,,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,1,0,0,0,specimen,1
